-30.6761,0.168407,0.248622,0.0314366,0.0705034,0.196751,-0.0180035,-0.0657379,-0.101065,0.335886,0.118274,0.0820009,-0.0128416,-0.00499139,0.263215,0.235878,-0.00158952,-0.272214,-0.395374,-0.139288
-29.66,0.256481,0.272338,-0.00792397,0.0663522,0.00946387,-0.100463,0.00699297,0.11958,0.0139889,0.0686957,-0.163423,-0.121759,0.0656466,0.115651,0.103542,0.123875,-0.0458776,-0.11525,-0.144362
-30.089,-0.0545422,0.167187,-0.15081,-0.137345,-0.101589,-0.0425461,-0.220713,-0.107567,0.196945,0.112228,-0.033087,0.0690207,-0.118591,-0.0510208,0.123274,-0.0122965,-0.132857,-0.0797422,-0.207701
-30.1171,-0.123285,-0.0118348,0.0971559,0.153709,0.15232,-0.0263166,-0.152183,-0.00976424,0.0622122,-0.170734,0.0757443,0.0452197,-0.0287668,0.0557607,0.0981562,0.110497,0.116991,0.193556,0.0305478
-29.7089,-0.0786038,0.0783359,0.35075,0.178326,-0.234323,0.114122,0.0932117,0.10696,-0.0030165,0.0643864,-0.0238786,0.073113,0.159009,-0.181212,-0.174089,-0.019142,-0.115905,-0.203561,0.1582
-29.6981,-0.0312874,0.0379276,0.170459,0.111283,-0.0384618,0.0208302,-0.00330092,-0.0432187,-0.107237,-0.100864,-0.0513065,-0.066788,-0.130257,0.0353157,0.286885,0.147209,-0.164221,0.0783595,0.172576
-29.6702,-0.191645,-0.205406,0.126671,0.0270595,0.01486,0.0341223,0.00307624,-0.0672472,-0.203279,-0.118402,-0.0741991,-0.0286955,0.0612347,0.034957,-0.167423,-0.13926,-0.0898346,0.0699723,-0.169999
-30.0802,-0.262119,0.0303226,-0.0607146,0.196959,-0.0721882,-0.0337758,0.00175497,-0.125735,-0.107166,-0.127159,0.0337091,0.0456159,0.0175414,-0.135009,-0.209206,-0.282298,-0.125247,0.0439003,-0.0121772
-30.0384,0.0580356,0.097822,0.1379,0.328106,0.249475,0.128272,-0.0484822,-0.0766293,0.0277174,-0.0436754,0.198929,0.238243,-0.192532,0.151378,0.145101,0.068476,-0.0563197,-0.00433353,0.126518
-29.8663,-0.080477,0.285072,0.117106,0.304754,0.319937,0.115488,0.0419724,0.0703475,0.10357,0.0345566,-0.078582,-0.0575145,-0.163187,-0.337414,-0.0396445,0.178684,0.129588,0.0473885,0.12837
-29.8152,-0.0916618,0.100523,-0.0624452,-0.10384,-0.00963094,0.135268,0.00899575,-0.345027,-0.152892,0.0688393,-0.0430652,-0.0129308,0.219857,0.134635,0.104583,0.198396,0.0386352,0.150743,0.0470992
-29.6365,0.15347,0.150557,-0.0755978,-0.0941469,-0.0689732,0.0198498,-0.190917,-0.0847148,0.0460096,0.153452,-0.0470516,0.0366305,-0.0180867,-0.069921,-0.097609,-0.0835058,0.0858752,0.228073,0.153678
-29.9604,-0.0108033,-0.0119463,0.110289,-0.0344572,-0.10402,-0.0726463,0.0819324,-0.0469079,-0.14858,0.0196041,-0.0504878,-0.147735,0.175161,0.0385534,-0.145443,-0.0730705,-0.0315442,-0.0602321,0.106797
-29.8857,-0.158476,-0.0876151,0.270335,0.0434925,-0.0295714,-0.0740345,0.00258019,-0.0437282,-0.000773923,0.304643,0.242577,0.0994747,-0.215654,0.152796,0.278954,0.148561,0.0613698,-0.0593655,-0.27569
-29.6925,-0.191378,-0.337899,-0.0359101,0.13024,-0.0418586,-0.0836433,0.0086255,-0.239182,-0.0350772,0.198428,-0.102125,0.0310719,0.0939682,-0.0044268,0.041998,-0.109491,0.0174453,0.0165002,-0.0610552
-29.7536,-0.170596,-0.163815,0.0170317,-0.128272,0.159811,0.222793,0.227963,-0.224128,-0.00990742,0.314642,0.111999,0.112361,0.194019,-0.01439,-0.175611,-0.290949,-0.18127,0.0725883,-0.108249
-29.9227,-0.0868286,0.0735805,0.272265,-0.00921747,0.207745,0.111814,0.00949987,-0.0896326,-0.000773469,0.205688,0.21115,0.0855496,-0.177747,0.0387473,0.228515,0.351616,-0.103713,0.044432,0.0930766
-29.6876,-0.0133028,-0.0936843,-0.0500428,0.0676851,-0.138821,0.00598104,0.0788772,-0.111328,-0.0211971,-0.0353172,-0.0329586,-0.0143169,0.0992216,0.158891,0.249048,0.109012,0.0310625,-0.0469763,0.00886106
-29.4711,0.152019,-0.0520601,-0.0413343,-0.0783189,0.194783,0.0629063,0.0495322,-0.0109761,0.027053,0.0325085,0.0702544,0.0613044,0.208221,0.00186418,-0.161238,-0.138189,-0.119246,-0.0768111,-0.0533667
-29.8116,-0.0443204,0.101369,-0.119506,0.0763601,-0.0351579,-0.125359,0.0672373,0.021104,-0.0644633,0.184229,0.140629,0.0148786,-0.0184588,-0.00810041,-0.0812267,0.145171,0.161986,0.0076934,0.111015
-29.8154,0.122327,0.211097,0.188712,-0.0725698,-0.136047,-0.420584,-0.159078,0.130934,-0.0375766,-0.228622,-0.19176,0.0250865,0.129215,0.036822,0.085227,0.127966,0.118205,-0.174211,-0.267175
-29.9617,-0.0611715,0.0387712,0.10681,0.0426588,-0.171139,-0.139908,-0.000863371,-0.0337637,0.0730437,-8.19188e-05,-0.00724209,0.234261,0.158172,-0.287323,-0.072835,-0.160585,0.0322612,-0.110565,-0.166683
-29.9771,-0.00242995,0.169443,0.0501156,-0.0546306,0.174109,0.136539,0.20649,0.00446307,-0.0270102,0.0851467,-0.0751571,-0.151996,-0.205248,0.052663,0.0667837,0.183147,0.160049,-0.283839,-0.00399054
-30.1774,-0.17051,0.0689684,0.0644431,-0.106561,-0.308671,-0.0295373,0.0547052,-0.221656,-0.171578,-0.148525,-0.16244,-0.177022,-0.129006,-0.020246,0.252169,-0.00964918,0.080589,0.141183,0.249073
-29.8703,0.0495064,-0.035704,-0.0292892,0.16047,0.180545,0.1456,-0.101353,-0.0137936,0.277313,-0.11366,-0.0825992,0.119093,0.0946767,0.0775511,0.0638131,0.0173373,-0.133328,0.0569702,-0.129296
