0.000150526,0.000130936,0.000156703,0.000163736,0.000157834,0.000169595,0.000168902,0.000142406,0.000114583,0.000119354,0.000144646,0.000140119
0.000147603,8.48375e-05,0.000101673,0.000106369,0.000142802,0.000181292,0.000127386,8.05312e-05,8.06182e-05,8.92464e-05,0.000162246,0.000171753
7.09858e-05,0.000117144,0.000135124,0.000114324,0.00010756,0.000146924,0.000130521,7.01473e-05,6.00029e-05,6.32715e-05,0.000102369,0.000114036
6.4517e-05,9.83116e-05,0.000154855,0.00010818,4.78561e-05,0.000109004,0.000148581,0.000116231,7.373e-05,6.16996e-05,9.3553e-05,9.70801e-05
0.000165514,0.000131982,0.000139954,0.000102128,3.95391e-05,7.72072e-05,0.000144932,0.000125487,6.99091e-05,6.76461e-05,0.000128682,0.000141864
9.00937e-05,9.09674e-05,7.20981e-05,5.71564e-05,8.20836e-05,9.32402e-05,0.000146041,0.000126378,9.21268e-05,8.62913e-05,0.000151883,0.000138545
8.06815e-05,0.000104151,8.13066e-05,7.85966e-05,0.000118112,0.000173609,0.000179405,0.000112076,8.11379e-05,9.1389e-05,0.000108325,0.00012855
0.000156355,0.000138434,9.78951e-05,0.000108485,0.000125014,0.00015128,0.000143383,0.000122377,7.45222e-05,8.82208e-05,0.000122416,0.000161217
7.24958e-05,9.08198e-05,8.05917e-05,0.000132036,0.00014222,0.000102208,0.000102858,8.75733e-05,7.3176e-05,6.61228e-05,0.000119916,9.71845e-05
0.000103014,0.000140433,0.000126172,0.000113628,0.000130887,0.000144185,0.000144991,0.000137522,0.000100993,8.52313e-05,8.15241e-05,0.00010392
0.000112436,9.01041e-05,0.000104232,6.9913e-05,0.000114922,0.000171898,0.00014464,9.7601e-05,0.000121264,0.000105696,0.000110794,9.88881e-05
0.000153589,0.00016983,0.000215563,0.000204693,0.000197608,0.000298023,0.000310815,0.000270479,0.000269174,0.000236523,0.000279493,0.000329277
7.89572e-05,0.000103385,0.000154667,0.000147757,0.000150941,0.000173505,0.0001271,6.34227e-05,7.34273e-05,5.53616e-05,0.000114004,0.000113052
0.00017805,0.000201053,0.000186719,0.000182132,0.000157468,0.000134617,0.000143068,0.000104435,9.89577e-05,0.000100048,0.000144883,0.000135229
0.000302061,0.000314249,0.000279667,0.000293867,0.0003089,0.000377827,0.000406452,0.000304417,0.000251865,0.000170298,0.0001759,0.000166183
0.00033442,0.00033799,0.000317259,0.000320508,0.000408104,0.000574375,0.000654344,0.000499418,0.000245951,0.000206801,0.000211518,0.00012887
0.000387951,0.00030457,0.000237413,0.000176536,0.000267534,0.000432898,0.00045304,0.000391182,0.000136218,0.000114798,0.000208081,0.000278405
0.000255874,0.000184756,0.000122577,0.000128699,0.000120063,0.000158852,7.6166e-05,0.000193944,0.000110275,8.47946e-05,0.000159796,0.00018037
7.79622e-05,0.000116199,0.000135166,0.000183938,0.000191221,0.000190155,0.000204381,0.000176877,7.9904e-05,6.40633e-05,0.000129574,0.000105032
0.000154448,0.000120442,0.000142118,0.000134608,0.000175149,0.000198379,0.000111275,9.30865e-05,0.000103142,8.96389e-05,0.000152224,0.00015793
8.17619e-05,8.53305e-05,0.000102085,0.000102138,0.000152327,0.000150592,7.40131e-05,0.000103887,9.23789e-05,0.000118769,0.00013478,0.00011518
0.000148165,6.61967e-05,8.76947e-05,0.000134519,0.000107108,8.09362e-05,0.000101139,0.000125862,0.000132371,9.0661e-05,0.000106397,0.000191577
0.000175777,0.000108131,0.000116512,0.000158547,0.000133118,0.000169922,0.000179773,0.000154875,0.000100218,5.32436e-05,0.000146411,0.00015515
0.000122203,0.000122969,9.28895e-05,0.00010295,0.000148586,8.39666e-05,0.000102731,0.00011385,5.40929e-05,5.58544e-05,0.000128238,9.08464e-05
0.000107088,0.000134735,0.000150104,0.000100981,0.000115233,0.000130936,0.000101957,0.000101364,0.000121162,0.000109875,8.12046e-05,0.000142149
6.4304e-05,0.000104092,0.000135582,0.000132923,0.000120619,0.000164809,0.000198499,0.00014504,8.53294e-05,7.46403e-05,0.000171351,0.000128204
6.7163e-05,8.9492e-05,6.88794e-05,0.000100078,6.30926e-05,7.44997e-05,0.000101795,0.00010952,0.000112248,0.000116621,0.000158639,0.000128868
0.000109766,0.000102561,9.25906e-05,0.000116994,0.000124764,7.59182e-05,8.8761e-05,8.6789e-05,6.46046e-05,8.09776e-05,0.000164504,0.000152957
3.78968e-05,0.000121301,0.000138464,0.000141462,0.000149436,0.000104659,8.95697e-05,0.00010942,6.03925e-05,9.19874e-05,0.00014133,0.000134505
0.000748934,0.000762749,0.000767106,0.000720103,0.000771224,0.0007807,0.000762366,0.000719971,0.000691527,0.000720922,0.000794846,0.000785443
9.12868e-05,9.29712e-05,0.000114112,0.000138209,0.000156644,0.000138218,0.000114406,0.000122895,0.000117474,0.000101406,0.000151758,0.000101502
0.000256359,0.000257114,0.000270534,0.000184477,0.000212119,0.000239646,0.000220993,0.000204743,0.000191237,0.000193218,0.00023269,0.000255133
6.43719e-05,0.000140332,0.000169251,0.000108183,0.000120024,0.000156602,0.000131716,0.000113262,8.15432e-05,9.15151e-05,7.56928e-05,0.000112874
0.000160674,0.000163635,0.000114436,9.79165e-05,0.000177643,0.000214829,0.000143225,9.61403e-05,8.17757e-05,7.9668e-05,0.000100221,0.000126338
0.00021426,0.00029011,0.000333106,0.000326512,0.000302732,0.000240684,0.000322294,0.000352818,0.000394779,0.000361859,0.000405601,0.000368794
0.000157603,0.000148479,0.000124544,0.000137186,9.92433e-05,0.000114534,7.08578e-05,9.77869e-05,6.68325e-05,0.000114946,0.000223095,0.000212546
7.86905e-05,0.000150321,0.000123875,0.000149289,0.000174101,0.000153722,0.000151975,0.00011231,9.00783e-05,6.71959e-05,0.000142785,0.000221793
0.000122159,0.000134208,8.55003e-05,0.00014449,0.000137649,9.18532e-05,0.000172488,0.00013141,7.92752e-05,8.14818e-05,0.000186997,0.00015561
0.000144485,6.26593e-05,6.92173e-05,0.000141039,0.000135138,0.000159041,0.000199887,0.000134067,0.000129915,0.000108597,0.000152886,0.000170293
6.87963e-05,0.000124953,0.000126569,0.000117972,0.000110831,8.33486e-05,0.000145438,0.0001105,0.000108056,0.000110351,0.000150754,0.000145956
0.00012259,0.000116615,0.000106398,0.000102642,0.000160445,0.000172114,0.000147447,0.000159688,0.000153404,9.16299e-05,0.000180856,0.000190705
8.54305e-05,0.000114702,0.0001129,9.11139e-05,9.72449e-05,0.000126311,0.000145804,0.000155974,0.000154544,0.000120906,0.000177556,0.00019192
0.00011384,0.000134365,0.000131377,8.72801e-05,6.38608e-05,7.62967e-05,9.98617e-05,9.22595e-05,6.30521e-05,7.58628e-05,0.000154402,0.000156672
0.000113929,8.26068e-05,9.88679e-05,9.06321e-05,0.000108057,0.000126349,0.000132336,8.37924e-05,5.82884e-05,9.05225e-05,0.000133937,0.000134446
0.000138174,9.90476e-05,9.70888e-05,0.00011128,0.000137286,0.00017252,0.000170236,0.000125741,7.04281e-05,6.42966e-05,0.000136457,0.000174624
8.88802e-05,0.000130349,0.000139215,0.000149807,0.000168632,0.000139685,0.000135767,0.000115267,7.93235e-05,9.16447e-05,0.000156492,0.000134695
9.72756e-05,0.000153436,0.000120482,7.45441e-05,0.000167733,0.000168558,0.000141764,0.000107128,9.0597e-05,9.87515e-05,0.000155859,0.000151345
0.000141647,0.000175582,0.000119735,9.46465e-05,0.000105011,0.000115402,0.000118356,0.00011439,8.10559e-05,9.34789e-05,0.000150925,0.000139663
0.000212108,0.000106231,7.9458e-05,9.01874e-05,9.32605e-05,0.000119148,0.000130019,8.9556e-05,8.36222e-05,9.04446e-05,0.000172073,0.000181922
0.000247361,0.00012912,0.000120575,0.000116248,0.000121576,0.000154578,0.000150055,0.000136032,0.000113635,0.000123274,0.000188727,0.000221997
0.000149539,0.000152133,0.000137597,0.000121116,0.000175802,0.000121034,0.000120948,8.27766e-05,6.02865e-05,4.4452e-05,0.000165676,0.000144363
0.00024414,0.000247134,0.000264755,0.000253165,0.000253146,0.000230755,0.000218387,0.000165341,0.000129246,0.000123977,0.000159865,0.000158111
0.000230908,0.000264294,0.000271325,0.000289918,0.00031322,0.000351778,0.000303948,0.000194795,0.000152939,0.000107404,0.00012453,0.000163621
0.000132089,0.000198379,0.000183646,0.000117791,0.000155846,0.000263134,0.000222658,0.00011251,6.68961e-05,6.02824e-05,0.000142881,0.000164568
0.000111255,0.000150507,0.000170646,0.000133968,0.000104174,0.00019689,0.000117637,8.34574e-05,6.83817e-05,6.28233e-05,0.00012189,0.000131493
0.000169975,0.000120612,0.000149032,0.000144543,0.000177879,0.000195766,0.000189954,0.000148129,0.000129225,8.89402e-05,0.000164687,0.000174191
6.78801e-05,9.70645e-05,0.000100571,5.54189e-05,0.000125595,0.000151816,0.000171375,0.00013462,4.73134e-05,0.000100541,0.000183128,0.000143008
6.82496e-05,9.52572e-05,8.91389e-05,9.84051e-05,0.000139341,0.000106088,0.00011563,0.000114481,0.000108241,8.39448e-05,0.000163895,0.000155091
0.000100261,9.13127e-05,5.62019e-05,9.2899e-05,9.09105e-05,0.000108412,0.000122837,0.000142298,0.000125608,6.92105e-05,0.000143112,0.000159485
8.70848e-05,8.55608e-05,0.0001105,9.18503e-05,0.000109948,0.000154781,0.000100968,8.81521e-05,9.22707e-05,0.000105303,0.000165085,0.000164854
8.68598e-05,0.000119395,0.000137664,0.000138121,0.000173556,0.00013836,0.000159226,0.000116501,6.77522e-05,0.000125809,0.000147674,0.00013678
0.000110754,8.40514e-05,0.000156418,0.000138248,0.000115635,9.76141e-05,0.000110317,0.00012153,9.72065e-05,0.000112906,0.000126773,0.000127821
8.61638e-05,8.47418e-05,8.59266e-05,0.000104831,8.01447e-05,9.95575e-05,7.7396e-05,0.000135555,7.27043e-05,7.10613e-05,9.76139e-05,0.000134203
0.00010791,9.49259e-05,7.56316e-05,9.12552e-05,0.000140608,0.000207917,0.00018971,8.94722e-05,8.61568e-05,9.43376e-05,0.000191957,0.000202488
0.000129449,9.21301e-05,7.3735e-05,7.80524e-05,0.000191769,0.000239566,0.000165055,7.63244e-05,5.13112e-05,6.72572e-05,0.000169431,0.000168491
9.55275e-05,8.82766e-05,7.09388e-05,7.39713e-05,0.000185048,0.000223802,0.000128706,6.67156e-05,6.9305e-05,6.81553e-05,0.000125685,0.000111378
9.19068e-05,8.37631e-05,4.84614e-05,0.000124171,0.0001963,0.000195098,9.50191e-05,6.32762e-05,8.85824e-05,9.03839e-05,0.000168065,0.000170866
0.000106845,9.4831e-05,0.000119056,0.000147987,0.000172078,9.5675e-05,0.000116527,0.00010339,8.09766e-05,6.41736e-05,0.000171532,0.000203542
0.000149334,0.000123228,0.000117331,0.000111031,9.3701e-05,0.000113036,0.000140548,0.000137238,9.88837e-05,0.000102792,0.000160931,0.000158085
6.52951e-05,8.60165e-05,9.35934e-05,0.000130777,0.000124904,0.000105554,0.000106011,0.000180905,0.000153833,7.29038e-05,0.000119817,0.000142574
0.000104826,8.11352e-05,9.85172e-05,0.000197966,0.000249271,0.00024801,0.000236698,0.000187322,0.00010918,0.000129498,0.000183702,0.000157464
0.00045672,0.000489165,0.000553804,0.00058807,0.000640831,0.000699498,0.00068854,0.000506787,0.000497278,0.000495659,0.000540403,0.000512003
8.53205e-05,5.40922e-05,9.19247e-05,0.00015217,0.00015096,0.000130747,0.000205758,0.000123063,8.97167e-05,6.39563e-05,0.000145072,0.000162607
6.2381e-05,5.47714e-05,6.14338e-05,0.000112773,0.00019434,0.000267096,0.000202546,7.88571e-05,5.03735e-05,4.18872e-05,0.000127722,0.00011797
8.63801e-05,9.05509e-05,9.06536e-05,0.000107355,0.000205793,0.000250816,0.000177261,0.00011146,9.60416e-05,8.9371e-05,0.000152637,0.000151118
0.000109936,7.11454e-05,9.03985e-05,0.000151148,0.000130822,0.000191746,0.00015603,8.28054e-05,0.000137559,8.99438e-05,0.00014205,0.000159449
7.29272e-05,6.03347e-05,0.000120218,0.000124697,0.000100369,0.000176648,0.00022974,0.000147462,0.000129931,0.000138149,0.000139341,0.000137336
0.000103968,0.000138932,0.000111942,0.000142928,0.000123409,0.000140505,0.000176436,0.000125682,7.70916e-05,6.91129e-05,8.68187e-05,0.00011521
0.000134825,0.000138109,0.000164722,0.000149115,8.65393e-05,8.76012e-05,8.96735e-05,6.98422e-05,2.45961e-05,8.50069e-05,0.000146112,0.000157797
0.000109641,0.000101198,8.72643e-05,6.36267e-05,8.08122e-05,0.000140467,0.000150542,9.96091e-05,6.36314e-05,8.3432e-05,0.000168065,0.000179013
0.000132898,9.94762e-05,9.84204e-05,0.000105078,9.95196e-05,0.000149271,0.000124658,6.75729e-05,8.16518e-05,4.86229e-05,0.000123243,0.000121343
8.19807e-05,6.93172e-05,5.21527e-05,0.000108295,9.44843e-05,0.000111253,0.000150879,0.000107219,0.000101425,0.000105993,0.000129196,8.21543e-05
0.000184108,0.000170563,0.000128903,0.000112642,0.000113585,0.00016594,0.000151671,0.000189476,0.000132015,8.36111e-05,0.00015346,0.000145559
0.000194861,0.000142933,6.88712e-05,7.66395e-05,0.000133047,0.000140172,0.000105916,7.94745e-05,8.63345e-05,6.03642e-05,0.000122456,0.000134242
0.000165192,0.000110535,9.20343e-05,8.07435e-05,7.30074e-05,9.87246e-05,8.40416e-05,7.14678e-05,6.30327e-05,9.84515e-05,0.000125117,0.000138972
8.47211e-05,7.70023e-05,9.54922e-05,8.61246e-05,8.67004e-05,9.2786e-05,8.91613e-05,0.00010013,9.31587e-05,8.87141e-05,0.000129065,0.000126025
0.000114442,8.38774e-05,0.000105767,8.87293e-05,8.35414e-05,0.000116142,0.000113447,7.38622e-05,8.41007e-05,7.00427e-05,0.000136302,0.000159946
0.000112799,0.000101273,8.87901e-05,5.56696e-05,0.000127188,0.00017222,0.000150088,0.000103471,0.000100166,0.000115607,0.00018095,0.000151959
0.000112185,7.66449e-05,7.62766e-05,7.63705e-05,0.000107158,0.000117478,0.000114553,8.63494e-05,0.000103871,5.95258e-05,0.000147124,0.000151959
0.000112377,8.33644e-05,9.07773e-05,8.53685e-05,0.000102769,0.000110471,6.95387e-05,9.84799e-05,7.23169e-05,8.25833e-05,0.000143123,0.000134011
7.51129e-05,0.000123674,0.00012967,0.000121464,0.000107416,0.000133295,0.000151192,0.000101992,6.72229e-05,6.28019e-05,0.000102903,0.000114782
0.000120617,0.00012446,0.000146097,0.000121708,0.000149149,0.000204263,0.000194441,0.000114536,9.31406e-05,0.000120575,0.000172954,0.000163411
0.000138722,9.61615e-05,0.000108331,0.00013559,0.000195733,0.000127131,0.00010884,8.645e-05,0.000105011,5.83218e-05,0.00014774,0.000178312
0.000137082,0.000123103,0.000146934,0.000168383,0.000153448,0.000131173,9.45837e-05,4.54083e-05,9.2987e-05,7.52451e-05,0.000108265,0.000100834
0.000144668,8.36011e-05,0.000130375,0.00014699,0.000140478,9.97909e-05,6.64353e-05,7.59924e-05,9.95566e-05,0.000153857,0.000175737,0.00019326
9.97824e-05,5.43351e-05,0.000100938,6.33072e-05,0.000142852,9.83145e-05,7.93224e-05,7.99293e-05,7.72569e-05,9.22979e-05,0.000172335,0.000176147
0.000112463,0.000108051,0.000116247,0.000132495,0.000135986,8.54621e-05,9.87086e-05,8.60936e-05,6.22541e-05,4.39053e-05,0.000152765,0.000174278
0.000151311,0.000156401,0.000147959,0.000165669,0.000190364,0.000179671,0.000112112,0.000115503,8.3375e-05,8.55367e-05,0.000153104,0.000134411
0.000131216,9.44339e-05,0.000136994,0.000143883,8.64105e-05,0.000105158,9.22687e-05,5.6516e-05,5.24569e-05,6.64078e-05,0.000160301,0.00016961
0.000115301,0.000127374,9.82002e-05,7.90575e-05,0.000104641,0.000104259,0.000135019,0.000106195,0.000102598,8.21384e-05,0.000116338,0.000156222
0.00010043,0.000103083,9.99627e-05,9.41798e-05,9.39999e-05,0.000135639,0.000111049,9.39612e-05,0.000106808,7.07437e-05,0.00014259,0.000141233
0.000117391,0.000120679,0.000132635,0.00010774,0.000115269,9.14139e-05,6.99717e-05,4.97579e-05,9.03445e-05,5.07077e-05,0.000100411,0.000152746
0.000127104,0.000132176,0.000103599,9.67454e-05,0.00010342,9.43093e-05,9.18754e-05,6.85654e-05,7.49875e-05,0.000107442,0.0001717,0.00012058
0.000130025,9.90774e-05,0.000100062,0.000112326,8.87056e-05,9.57572e-05,0.000109438,8.63894e-05,7.88406e-05,9.46454e-05,0.000118749,0.000136163
0.000146087,0.000122954,0.000113799,8.08252e-05,8.90961e-05,9.18566e-05,0.000135566,0.000138539,8.45879e-05,0.000122179,0.000165346,0.000156184
0.000128035,8.54628e-05,0.000125993,0.000116622,0.000110837,8.93609e-05,5.0656e-05,7.27475e-05,6.88758e-05,8.75068e-05,0.000166878,0.000168256
7.35633e-05,7.14386e-05,0.000105098,0.000108587,9.19189e-05,6.69082e-05,6.47754e-05,7.33988e-05,8.90871e-05,8.85109e-05,0.000137767,9.9852e-05
0.00015286,0.000118966,0.000115351,0.000109383,9.41536e-05,0.00013337,0.000141359,0.000118826,0.000102297,5.83226e-05,0.000129704,0.00014918
0.000144056,9.54101e-05,0.000136591,5.70428e-05,6.85049e-05,9.21056e-05,0.000124965,5.98907e-05,8.48338e-05,8.79595e-05,7.87341e-05,0.000116142
0.000196878,0.000170196,0.000129651,0.000120719,9.70555e-05,0.000123186,0.000148067,0.000137605,0.000112395,0.000116569,0.000107345,8.02336e-05
0.000147771,0.000162248,0.00014945,9.0322e-05,7.63304e-05,0.00010192,7.72875e-05,7.54833e-05,6.95065e-05,5.11588e-05,0.000105739,0.000139831
0.000124766,0.000127262,0.000119872,8.95278e-05,9.32519e-05,9.03019e-05,0.000108146,0.000108992,6.58962e-05,7.026e-05,0.000136501,0.000155317
0.000104349,0.000119306,0.000109031,7.67607e-05,9.10778e-05,6.62809e-05,8.76405e-05,6.03536e-05,4.46654e-05,7.03669e-05,0.000114049,0.000122116
0.000435536,0.000445477,0.000497455,0.000469724,0.000422518,0.00043181,0.000407559,0.000422831,0.000480795,0.000470113,0.00050256,0.000458651
0.000162616,0.000173894,0.000160779,0.000173178,0.000129803,0.000129269,0.000163393,9.91245e-05,7.12097e-05,5.20103e-05,0.000153272,0.000142509
