8.66117e-07,8.60071e-07,1.09537e-06,1.12658e-06,9.10589e-07,7.23762e-07,6.88737e-07,8.10538e-07,7.4294e-07,6.55903e-07,9.96307e-07,1.27594e-06
1.17424e-06,5.45269e-07,1.27115e-06,1.15654e-06,9.26764e-07,8.4206e-07,8.07321e-07,9.20473e-07,1.03428e-06,1.04345e-06,5.28155e-07,1.078e-06
9.32767e-07,1.17242e-06,1.12339e-06,1.19805e-06,1.02932e-06,3.1748e-07,1.28888e-06,1.37052e-06,1.03186e-06,1.3023e-06,1.22121e-06,1.37799e-06
9.16332e-07,9.74701e-07,8.98029e-07,8.43393e-07,1.07746e-06,1.01287e-06,1.11591e-06,8.27576e-07,1.7226e-06,1.71286e-06,1.10587e-06,1.1051e-06
1.12538e-06,1.29856e-06,1.27721e-06,1.14372e-06,1.03098e-06,8.99573e-07,7.54225e-07,1.03126e-06,1.69626e-06,1.56752e-06,1.65e-06,1.37041e-06
7.34626e-07,1.11367e-06,1.20344e-06,1.06925e-06,6.67774e-07,5.2615e-07,6.66784e-07,6.52002e-07,1.38217e-06,1.48861e-06,1.44192e-06,1.30592e-06
1.01169e-06,7.83947e-07,7.46847e-07,1.18504e-06,1.26876e-06,1.00295e-06,1.33149e-06,1.50108e-06,1.09045e-06,1.06641e-06,1.09511e-06,2.10067e-06
9.52053e-07,1.53847e-06,1.1978e-06,9.11795e-07,1.43316e-06,1.78032e-06,1.61157e-06,1.22641e-06,8.76968e-07,1.30184e-06,1.94818e-06,1.59771e-06
9.08773e-07,8.60694e-07,1.38149e-06,1.54281e-06,7.32768e-07,5.6051e-07,9.08616e-07,1.5277e-06,1.77559e-06,1.04862e-06,1.40175e-06,1.52436e-06
1.66255e-06,9.98416e-07,1.23543e-06,1.5308e-06,1.41064e-06,1.34265e-06,9.47516e-07,1.14788e-06,7.80862e-07,1.87265e-06,2.03349e-06,1.87765e-06
1.28609e-06,8.43379e-07,7.67454e-07,9.43827e-07,9.32973e-07,1.86125e-06,1.73849e-06,1.66373e-06,1.72329e-06,1.57413e-06,8.88847e-07,1.57659e-06
9.5419e-07,1.03392e-06,1.27697e-06,1.21249e-06,9.77907e-07,6.82731e-07,1.47711e-06,1.70215e-06,1.29225e-06,1.22727e-06,1.59678e-06,1.50388e-06
9.41024e-07,1.20054e-06,9.19171e-07,7.72591e-07,1.00289e-06,1.46699e-06,1.47247e-06,1.43475e-06,1.3226e-06,1.33921e-06,1.51619e-06,1.31474e-06
1.65083e-06,1.25121e-06,1.26796e-06,9.92015e-07,7.91459e-07,1.19358e-06,1.29075e-06,9.21203e-07,6.43637e-07,9.98379e-07,1.24621e-06,1.85091e-06
1.15551e-06,1.28922e-06,1.18624e-06,1.32051e-06,1.7871e-06,1.19808e-06,8.72485e-07,1.35752e-06,1.29148e-06,1.13026e-06,1.22662e-06,9.93847e-07
1.1139e-06,1.32494e-06,8.66463e-07,8.89217e-07,1.39021e-06,1.42356e-06,1.42336e-06,1.2795e-06,1.26928e-06,1.62844e-06,1.88416e-06,1.53892e-06
1.02913e-06,1.33675e-06,1.13072e-06,4.5392e-07,9.3109e-07,1.60448e-06,1.22363e-06,9.67724e-07,8.00908e-07,1.34484e-06,1.26492e-06,1.37321e-06
7.20708e-07,9.57628e-07,1.16201e-06,7.88314e-07,8.4701e-07,1.6591e-06,1.0703e-06,1.09226e-06,1.19909e-06,1.96586e-06,2.23825e-06,1.48084e-06
1.16006e-06,1.08171e-06,9.19061e-07,9.24723e-07,1.30145e-06,1.81029e-06,1.76974e-06,1.28767e-06,1.56875e-06,1.6467e-06,2.02996e-06,1.86009e-06
1.01206e-06,9.19381e-07,9.17368e-07,1.16925e-06,9.54069e-07,1.15152e-06,1.27898e-06,1.57722e-06,1.9511e-06,1.29651e-06,1.35344e-06,1.91246e-06
6.18593e-07,7.80513e-07,7.78117e-07,8.31375e-07,1.07245e-06,1.00332e-06,1.28179e-06,6.46801e-07,1.13157e-06,1.40152e-06,9.60367e-07,1.3498e-06
7.02162e-07,7.01999e-07,8.78151e-07,1.03093e-06,1.55958e-06,1.78347e-06,1.63295e-06,1.41434e-06,2.03263e-06,1.42945e-06,1.17843e-06,8.4291e-07
6.02712e-07,5.88843e-07,1.02609e-06,1.21308e-06,7.98074e-07,1.16581e-06,9.01695e-07,1.28793e-06,1.09707e-06,1.09298e-06,8.22163e-07,1.14602e-06
1.09447e-06,1.43176e-06,1.10654e-06,1.10381e-06,1.25806e-06,1.46686e-06,2.03356e-06,1.65515e-06,1.46579e-06,1.5872e-06,1.48598e-06,1.26851e-06
9.31979e-07,1.03389e-06,7.92606e-07,7.26097e-07,5.96352e-07,6.26438e-07,9.4173e-07,9.49302e-07,1.22966e-06,1.27109e-06,1.71745e-06,1.7814e-06
5.06529e-07,1.30654e-06,1.35183e-06,1.55179e-06,1.83496e-06,1.39372e-06,1.08255e-06,9.30706e-07,1.43585e-06,1.33759e-06,1.6451e-06,1.30778e-06
1.28247e-06,1.29641e-06,7.23332e-07,9.97695e-07,7.68304e-07,7.37069e-07,1.26666e-06,9.9507e-07,1.17139e-06,1.11482e-06,1.30714e-06,1.62851e-06
1.12696e-06,1.1021e-06,8.63189e-07,1.09436e-06,1.54413e-06,1.63965e-06,1.30488e-06,1.23514e-06,1.22189e-06,1.01402e-06,1.14996e-06,1.44556e-06
7.26225e-07,1.12184e-06,1.14504e-06,1.00153e-06,1.13929e-06,1.24648e-06,1.55236e-06,1.69151e-06,1.30739e-06,1.00398e-06,1.47583e-06,1.70518e-06
8.25896e-07,1.00802e-06,7.38956e-07,9.48157e-07,9.06994e-07,7.89623e-07,1.41411e-06,1.14534e-06,1.37192e-06,1.66178e-06,1.72352e-06,1.55974e-06
8.75606e-07,7.42048e-07,7.58301e-07,1.55741e-06,1.28214e-06,1.12254e-06,1.1196e-06,1.0408e-06,1.01171e-06,1.27304e-06,1.47516e-06,2.12197e-06
1.21219e-06,1.49112e-06,1.14785e-06,1.3345e-06,1.0075e-06,7.70883e-07,4.84721e-07,1.08693e-06,1.31595e-06,1.3119e-06,1.25363e-06,1.2189e-06
9.01625e-07,1.16462e-06,1.03073e-06,9.6247e-07,9.24353e-07,1.17518e-06,9.72197e-07,8.61388e-07,9.50055e-07,1.06029e-06,1.84609e-06,1.41048e-06
9.63163e-07,1.16551e-06,9.44564e-07,1.24362e-06,1.17471e-06,1.16268e-06,1.52597e-06,1.1211e-06,1.40591e-06,1.59342e-06,1.69139e-06,1.29556e-06
1.16919e-06,1.3551e-06,1.27095e-06,1.09954e-06,1.36947e-06,1.52135e-06,1.48663e-06,1.11526e-06,1.42418e-06,9.86207e-07,1.27645e-06,1.12601e-06
6.93081e-07,7.50765e-07,9.09877e-07,1.24014e-06,8.53722e-07,1.08355e-06,8.57356e-07,1.15232e-06,1.0681e-06,1.44775e-06,1.39438e-06,1.17986e-06
9.57944e-07,9.0747e-07,1.2334e-06,1.48737e-06,9.8762e-07,1.09265e-06,1.15765e-06,1.67677e-06,1.09594e-06,1.27589e-06,1.85011e-06,1.29799e-06
9.82027e-07,8.35293e-07,9.88071e-07,1.07047e-06,1.11679e-06,1.36489e-06,1.17711e-06,1.0353e-06,1.15403e-06,1.11849e-06,1.41461e-06,1.70268e-06
1.0546e-06,9.64453e-07,9.3345e-07,1.28969e-06,7.34369e-07,8.24119e-07,9.62181e-07,1.05679e-06,7.06051e-07,1.05489e-06,1.52083e-06,1.19903e-06
5.69175e-07,1.064e-06,1.53476e-06,6.6371e-07,1.15302e-06,1.55214e-06,1.5462e-06,1.01788e-06,5.15334e-07,9.54413e-07,7.13639e-07,8.68812e-07
9.8379e-07,8.67931e-07,1.30709e-06,1.63648e-06,1.39956e-06,9.37215e-07,1.20391e-06,1.67976e-06,2.07804e-06,1.20662e-06,6.68419e-07,1.18482e-06
2.71592e-07,7.63762e-07,6.81133e-07,1.40519e-06,1.52127e-06,1.28375e-06,1.02314e-06,7.85327e-07,9.24156e-07,1.51379e-06,1.31559e-06,1.51766e-06
5.13274e-07,6.74897e-07,9.42552e-07,1.11002e-06,1.00702e-06,8.96527e-07,8.41495e-07,7.54616e-07,9.44659e-07,1.34449e-06,1.44577e-06,1.28474e-06
1.15919e-06,9.93268e-07,5.45119e-07,3.72728e-07,1.01397e-06,1.5372e-06,1.42445e-06,1.18249e-06,1.36364e-06,1.0892e-06,1.13254e-06,1.66121e-06
8.13835e-07,1.3564e-06,1.19088e-06,1.11831e-06,1.51403e-06,1.14407e-06,8.37892e-07,1.19487e-06,1.48423e-06,1.13158e-06,1.36402e-06,1.26642e-06
6.849e-07,9.53226e-07,1.42357e-06,8.86816e-07,1.03664e-06,1.49427e-06,1.30535e-06,1.47399e-06,8.12461e-07,9.33259e-07,1.08177e-06,1.64441e-06
1.05422e-06,1.10864e-06,8.15871e-07,9.63793e-07,1.22835e-06,1.10242e-06,7.82985e-07,1.30932e-06,1.70391e-06,1.73568e-06,1.71734e-06,1.44391e-06
7.83426e-07,1.10198e-06,1.44575e-06,1.19598e-06,9.11997e-07,1.18808e-06,8.19658e-07,8.5509e-07,1.2986e-06,1.82341e-06,1.9089e-06,1.30438e-06
4.69294e-07,9.27195e-07,6.29537e-07,8.33192e-07,1.28893e-06,1.09326e-06,7.19999e-07,1.02015e-06,1.03594e-06,9.62757e-07,1.18101e-06,1.79348e-06
7.98631e-07,1.28927e-06,1.60796e-06,9.32264e-07,4.48789e-07,7.61494e-07,8.95006e-07,1.40311e-06,1.67446e-06,1.06061e-06,1.49556e-06,1.60812e-06
8.44894e-07,1.13555e-06,8.59165e-07,1.36829e-06,1.3563e-06,1.86818e-06,1.54391e-06,1.4566e-06,1.23057e-06,1.12994e-06,1.43737e-06,1.02425e-06
9.43469e-07,4.95067e-07,8.53524e-07,9.60957e-07,9.00679e-07,1.55631e-06,1.32666e-06,1.63725e-06,1.21295e-06,1.04179e-06,1.30376e-06,1.92266e-06
1.06194e-06,7.59949e-07,7.3284e-07,1.34835e-06,1.68353e-06,1.67888e-06,1.33782e-06,1.46435e-06,1.72567e-06,1.15173e-06,1.19467e-06,1.16173e-06
6.36736e-07,5.95883e-07,1.00862e-06,1.416e-06,7.5613e-07,1.04575e-06,1.50529e-06,1.35528e-06,1.09487e-06,7.04457e-07,1.07417e-06,1.22833e-06
1.4071e-06,1.24303e-06,1.1029e-06,1.25496e-06,1.29681e-06,1.44657e-06,1.01793e-06,9.02535e-07,1.33446e-06,1.43981e-06,1.32783e-06,1.30565e-06
